name	x	y	z	size
LAN1	-2.441391	14.065529	35.89827	1.5
LAN2	-2.441391	15.050327	38.196132	1.5
LAN3	-2.441391	16.035125	40.493995	1.5
LAN4	-2.441391	17.019924	42.791857	1.5
LCM1	-9.441391	6.065529	22.89827	1.5
LCM2	-9.73201	6.937386	25.223222	1.5
LCM3	-10.022629	7.809243	27.548175	1.5
LCM4	-10.313248	8.681101	29.873128	1.5
LAC1	1.558609	50.065529	50.89827	1.5
LAC2	-3.136552	50.776917	52.463323	1.5
LAC3	-7.831712	51.488305	54.028377	1.5
LAC4	-12.526873	52.199693	55.59343	1.5
LAC5	-17.222034	52.911081	57.158484	1.5
LAC6	-21.917195	53.622469	58.723538	1.5
LAC7	-26.612355	54.333857	60.288591	1.5
LAC8	-31.307516	55.045245	61.853645	1.5
LMFG1	1.558609	26.065529	63.89827	1.5
LMFG2	-3.019609	25.629508	65.860363	1.5
LMFG3	-7.597826	25.193487	67.822456	1.5
LMFG4	-12.176044	24.757467	69.784549	1.5
LMFG5	-16.754261	24.321446	71.746643	1.5
LMFG6	-21.332479	23.885425	73.708736	1.5
LMFG7	-25.910696	23.449405	75.670829	1.5
LMFG8	-30.488914	23.013384	77.632922	1.5
LMFG9	-35.067131	22.577363	79.595016	1.5
LMFG10	-39.645349	22.141342	81.557109	1.5
LAH1	-23.441391	18.065529	10.89827	1.5
LAH2	-28.257429	17.640584	12.173103	1.5
LAH3	-33.073467	17.21564	13.447937	1.5
LAH4	-37.889505	16.790695	14.72277	1.5
LAH5	-42.705543	16.365751	15.997604	1.5
LAH6	-47.521581	15.940806	17.272438	1.5
LAH7	-52.337619	15.515862	18.547271	1.5
LAH8	-57.153657	15.090917	19.822105	1.5
LSTG1	-39.441391	5.065529	30.89827	1.5
LSTG2	-44.026727	3.282343	31.789863	1.5
LSTG3	-48.612063	1.499156	32.681456	1.5
LSTG4	-53.1974	-0.28403	33.573049	1.5
LSTG5	-57.782736	-2.067216	34.464642	1.5
LSTG6	-62.368072	-3.850403	35.356235	1.5
LSTG7	-66.953408	-5.633589	36.247829	1.5
LSTG8	-71.538745	-7.416775	37.139422	1.5
LPH1	-19.441391	2.065529	11.89827	1.5
LPH2	-23.776814	-0.237664	12.846643	1.5
LPH3	-28.112236	-2.540858	13.795017	1.5
LPH4	-32.447659	-4.844051	14.743391	1.5
LPH5	-36.783081	-7.147244	15.691764	1.5
LPH6	-41.118504	-9.450437	16.640138	1.5
LPH7	-45.453926	-11.75363	17.588512	1.5
LPH8	-49.789349	-14.056824	18.536885	1.5
LPC1	-0.441391	-15.934471	38.89827	1.5
LPC2	-4.8237	-17.489484	40.736012	1.5
LPC3	-9.20601	-19.044497	42.573755	1.5
LPC4	-13.588319	-20.59951	44.411498	1.5
LPC5	-17.970629	-22.154523	46.24924	1.5
LPC6	-22.352938	-23.709536	48.086983	1.5
LPC7	-26.735248	-25.264549	49.924726	1.5
LPC8	-31.117557	-26.819562	51.762468	1.5
LAG1	-33.441391	-24.934471	35.89827	1.5
LAG2	-38.123037	-26.690088	35.89827	1.5
LAG3	-42.804683	-28.445705	35.89827	1.5
LAG4	-47.486329	-30.201323	35.89827	1.5
LAG5	-52.167975	-31.95694	35.89827	1.5
LAG6	-56.84962	-33.712557	35.89827	1.5
LO1	-7.441391	-45.934471	3.89827	1.5
LO2	-11.818272	-46.153315	6.305554	1.5
LO3	-16.195153	-46.372159	8.712839	1.5
LO4	-20.572034	-46.591003	11.120123	1.5
LO5	-24.948915	-46.809847	13.527408	1.5
LO6	-29.325796	-47.028691	15.934693	1.5
LO7	-33.702678	-47.247535	18.341977	1.5
LO8	-38.079559	-47.466379	20.749262	1.5
LO9	-42.45644	-47.685223	23.156546	1.5
LO10	-46.833321	-47.904068	25.563831	1.5
RAC1	1.558609	54.065529	46.89827	1.5
RAC2	6.546836	53.74021	46.78983	1.5
RAC3	11.535063	53.414891	46.68139	1.5
RAC4	16.52329	53.089571	46.572951	1.5
RAC5	21.511517	52.764252	46.464511	1.5
RAC6	26.499744	52.438933	46.356071	1.5
RAC7	31.487971	52.113614	46.247631	1.5
RAC8	36.476198	51.788295	46.139192	1.5
RAC9	41.464425	51.462976	46.030752	1.5
RAC10	46.452652	51.137656	45.922312	1.5
RMFG1	10.558609	28.065529	66.89827	1.5
RMFG2	15.554628	27.8871	66.809055	1.5
RMFG3	20.550647	27.70867	66.71984	1.5
RMFG4	25.546665	27.530241	66.630626	1.5
RMFG5	30.542684	27.351812	66.541411	1.5
RMFG6	35.538703	27.173383	66.452197	1.5
RMFG7	40.534722	26.994953	66.362982	1.5
RMFG8	45.530741	26.816524	66.273767	1.5
RMFG9	50.526759	26.638095	66.184553	1.5
RMFG10	55.522778	26.459666	66.095338	1.5
RMFG11	60.518797	26.281236	66.006123	1.5
RMFG12	65.514816	26.102807	65.916909	1.5
RAH1	23.558609	18.065529	6.89827	1.5
RAH2	28.556681	18.065529	6.759434	1.5
RAH3	33.554753	18.065529	6.620599	1.5
RAH4	38.552825	18.065529	6.481764	1.5
RAH5	43.550897	18.065529	6.342928	1.5
RAH6	48.54897	18.065529	6.204093	1.5
RAH7	53.547042	18.065529	6.065258	1.5
RAH8	58.545114	18.065529	5.926422	1.5
RSTG1	41.558609	7.065529	24.89827	1.5
RSTG2	46.526135	7.203516	24.346322	1.5
RSTG3	51.493661	7.341502	23.794375	1.5
