name	x	y	z	size
L_AN1	-15.199119	5.344128	19.42276	1.5
L_AN2	-16.865786	6.177462	21.089427	1.5
L_AN3	-18.532453	7.010795	22.756093	1.5
L_AN4	-20.199119	7.844129	24.42276	1.5
L_CM1	-16.199119	-1.655872	8.42276	1.5
L_CM2	-17.642495	-0.212497	9.866136	1.5
L_CM3	-19.085871	1.230879	11.309511	1.5
L_CM4	-20.529246	2.674255	12.752887	1.5
L_Pulv1	-19.199119	-2.655873	5.42276	1.5
L_Pulv2	-20.479488	-1.695596	7.343313	1.5
L_Pulv3	-21.759857	-0.735319	9.263866	1.5
L_Pulv4	-23.040226	0.224958	11.18442	1.5
L_Occ1	-21.199119	-52.655879	-5.57724	1.5
L_Occ2	-25.369922	-50.207798	-4.307865	1.5
L_Occ3	-29.540724	-47.759718	-3.038491	1.5
L_Occ4	-33.711527	-45.311638	-1.769116	1.5
L_Occ5	-37.882329	-42.863558	-0.499741	1.5
L_Occ6	-42.053132	-40.415478	0.769633	1.5
L_Occ7	-46.223934	-37.967398	2.039008	1.5
L_Occ8	-50.394737	-35.519318	3.308383	1.5
L_Occ9	-54.565539	-33.071238	4.577757	1.5
L_Occ10	-58.736342	-30.623158	5.847132	1.5
L_Occ11	-62.907144	-28.175078	7.116507	1.5
L_Occ12	-67.077947	-25.726998	8.385881	1.5
R_AN1	-10.199119	4.344128	18.42276	1.5
R_AN2	-8.874587	5.668661	20.078425	1.5
R_AN3	-7.550055	6.993193	21.734091	1.5
R_AN4	-6.225522	8.317726	23.389756	1.5
R_CM1	-1.199119	3.344128	3.42276	1.5
R_CM2	0.291593	4.089484	5.28615	1.5
R_CM3	1.782305	4.83484	7.14954	1.5
R_CM4	3.273016	5.580196	9.01293	1.5
R_Pulv1	-1.199119	0.344128	5.42276	1.5
R_Pulv2	0.362618	0.344128	7.374932	1.5
R_Pulv3	1.924356	0.344128	9.327104	1.5
R_Pulv4	3.486093	0.344128	11.279276	1.5
R_Occ1	-2.199119	-46.655878	3.42276	1.5
R_Occ2	2.369775	-45.132913	4.766553	1.5
R_Occ3	6.93867	-43.609948	6.110345	1.5
R_Occ4	11.507565	-42.086983	7.454138	1.5
R_Occ5	16.07646	-40.564017	8.79793	1.5
R_Occ6	20.645355	-39.041052	10.141723	1.5
R_Occ7	25.214249	-37.518087	11.485515	1.5
R_Occ8	29.783144	-35.995122	12.829308	1.5
R_Occ9	34.352039	-34.472157	14.173101	1.5
R_Occ10	38.920934	-32.949192	15.516893	1.5
R_Occ11	43.489828	-31.426227	16.860686	1.5
R_Occ12	48.058723	-29.903262	18.204478	1.5
