name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LAC1-LAC2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC2-LAC3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC3-LAC4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC4-LAC5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC5-LAC6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC6-LAC7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC7-LAC8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC8-LAC9	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAC9-LAC10	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAN1-LAN2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAN2-LAN3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LAN3-LAN4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LCM1-LCM2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LCM2-LCM3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LCM3-LCM4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO1-LFO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO2-LFO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO3-LFO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO4-LFO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO5-LFO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO6-LFO7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO7-LFO8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO8-LFO9	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO9-LFO10	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO10-LFO11	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LFO11-LFO12	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT1-LT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT2-LT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT3-LT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT4-LT5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT5-LT6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT6-LT7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
LT7-LT8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RP1-RP2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RP2-RP3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RP3-RP4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RP4-RP5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RP5-RP6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RSFG1-RSFG2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RSFG2-RSFG3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RSFG3-RSFG4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RSFG4-RSFG5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RSFG5-RSFG6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RT1-RT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RT2-RT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RT3-RT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RT4-RT5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
RT5-RT6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
Status	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
