name	x	y	z	size
LAN1	-7.0	31.448517	62.073315	1.5
LAN2	-8.06066	30.034303	63.841082	1.5
LAN3	-9.12132	28.62009	65.608849	1.5
LAN4	-10.181981	27.205876	67.376616	1.5
LCM1	-4.0	11.448517	54.073315	1.5
LCM2	-6.211629	11.079912	55.179129	1.5
LCM3	-8.423259	10.711307	56.284944	1.5
LCM4	-10.634888	10.342702	57.390759	1.5
LI1	-30.0	31.448517	47.073315	1.5
LI2	-29.644329	30.47042	51.963798	1.5
LI3	-29.288657	29.492324	56.854281	1.5
LI4	-28.932986	28.514227	61.744764	1.5
LI5	-28.577314	27.53613	66.635247	1.5
LI6	-28.221643	26.558034	71.52573	1.5
LI7	-27.865971	25.579937	76.416213	1.5
LI8	-27.5103	24.601841	81.306696	1.5
LI9	-27.154628	23.623744	86.197179	1.5
LI10	-26.798957	22.645647	91.087662	1.5
LI11	-26.443285	21.667551	95.978146	1.5
LI12	-26.087614	20.689454	100.868629	1.5
LL_MC1	-18.0	4.448517	81.073315	1.5
LL_MC2	-17.659618	2.973528	85.838663	1.5
LL_MC3	-17.319236	1.498539	90.604012	1.5
LL_MC4	-16.978854	0.02355	95.369361	1.5
LL_MC5	-16.638472	-1.451439	100.134709	1.5
LL_MC6	-16.29809	-2.926428	104.900058	1.5
LL_MC7	-15.957708	-4.401416	109.665407	1.5
LL_MC8	-15.617326	-5.876405	114.430755	1.5
LL_MC9	-15.276944	-7.351394	119.196104	1.5
LL_MC10	-14.936562	-8.826383	123.961453	1.5
LA_MC1	-29.0	6.448517	76.073315	1.5
LA_MC2	-30.481193	6.28394	80.846048	1.5
LA_MC3	-31.962386	6.119363	85.618781	1.5
LA_MC4	-33.443579	5.954786	90.391514	1.5
LA_MC5	-34.924772	5.790209	95.164247	1.5
LA_MC6	-36.405965	5.625632	99.93698	1.5
LA_MC7	-37.887158	5.461055	104.709713	1.5
LA_MC8	-39.368351	5.296478	109.482447	1.5
LF_MC1	-28.0	16.448517	73.073315	1.5
LF_MC2	-32.705911	15.064426	74.042179	1.5
LF_MC3	-37.411821	13.680334	75.011043	1.5
LF_MC4	-42.117732	12.296243	75.979906	1.5
LF_MC5	-46.823642	10.912152	76.94877	1.5
LF_MC6	-51.529553	9.52806	77.917634	1.5
LF_MC7	-56.235463	8.143969	78.886498	1.5
LF_MC8	-60.941374	6.759878	79.855362	1.5
RA_MC1	26.0	4.448517	86.073315	1.5
RA_MC2	28.172698	4.293324	90.573903	1.5
RA_MC3	30.345396	4.138131	95.074492	1.5
RA_MC4	32.518094	3.982939	99.575081	1.5
RA_MC5	34.690792	3.827746	104.075669	1.5
RA_MC6	36.86349	3.672553	108.576258	1.5
RA_MC7	39.036188	3.517361	113.076847	1.5
RA_MC8	41.208886	3.362168	117.577436	1.5
